169649.390625,126444.46875,160334.453125,167095.625,174345.3125,186793.1875,209481.9375,201122.28125,195892.75,220880.28125,209521.296875,226832.5625,196142.875,148007.296875,191216.78125,249839.625,231605.125,211890.921875,247959.578125,172455.5,226118.984375,239576.34375,213605.109375,178903.203125,177749.953125,179230.9375,189721.875,60354.03515625,124435.6875,89561.8203125,260700.375,188030.453125,221541.296875,107321.890625,224897.390625,216923.375,179871.875,169374.796875,182022.703125,161328.4375,197824.484375,183625.28125,218815.515625,187213.484375,188439.375,182801.453125,192352.984375,178479.640625,181034.03125,223649.359375,170575.015625,120880.6328125,177581.625,199251.8125,209447.359375,169242.875,199430.234375,201988.359375,243580.4375,192942.984375,178030.765625,200816.953125,195720.578125,177873.296875,144210.65625,178591.578125,230382.9375,228507.171875,228670.234375,176964.8125,199775.359375,217338.71875,199639.984375,164661.734375,178894.625,169781.28125,157946.90625,62899.58203125,105040.84375,210728.3125,163006.78125,181502.703125,132073.875,180745.25,197360.8125,112466.4765625,177908.46875,219546.390625,189019.015625,190230.84375,199979.484375,136197.953125,181651.796875,185264.953125,187941.296875,205149.171875,130428.328125,193002.453125,182776.640625,197409.65625
162844.984375,121766.765625,152723.859375,158495.59375,168878.296875,179525.546875,198160.125,191542.625,187275.46875,209427.640625,202723.796875,216094.390625,187362.640625,141787.625,183712.28125,236170.125,219568.140625,202115.234375,235281.203125,165241.484375,216066.015625,226551.140625,203528.484375,173801.3125,169980.796875,171080.9375,179749.40625,56741.4609375,115858.609375,85605.234375,246898.796875,180369.03125,209543.546875,102528.21875,214918.96875,207357.953125,174154.90625,161822.171875,177017.953125,153068.125,188004.671875,176667.15625,208020.96875,176820.171875,179425.015625,174683.859375,181511.40625,171835.4375,172254.8125,213986.828125,163158.765625,115004.0390625,169681.46875,189319.1875,200594.96875,160496.921875,191193.484375,192536.578125,230598.703125,183873.359375,170707.96875,192485.609375,186618.359375,170592.921875,138000.125,171717.15625,218659.78125,217518.03125,215123.046875,169396.65625,191616.234375,207497.21875,191123.125,158399.140625,170156,162748.046875,153026.328125,59605.86328125,98811.5,202529.1875,155719.234375,174216.4375,125873.4296875,170180.78125,187497.65625,106877.421875,172454,209674.578125,180927.078125,180515.953125,192473.28125,132414.515625,172477.015625,176272.90625,175769.125,197064.03125,124497.203125,184164.40625,175150.59375,190287.125
161667.625,120069.8359375,151786.875,158151.53125,168182.484375,178544.671875,197304.3125,189350.59375,184897.671875,208063.453125,201847.15625,214528.53125,185859.40625,141147.953125,182652.484375,233999.84375,217338.328125,200324.953125,232229.671875,163464.5,214186.5,225487.0625,202661.640625,172594.46875,167937.796875,169317.75,177867.9375,57557.94921875,117575.578125,85029.6015625,244754.34375,179643.640625,206989.875,101695.8125,213421.53125,205170.859375,173702.046875,160036.03125,176169.546875,151693.203125,187199.546875,175647.765625,207026.796875,173998.875,176569.71875,174248.34375,180610.234375,172276.34375,172126.953125,213256.15625,162554.34375,114757.3828125,170031.578125,188662.296875,200035.875,159991.9375,189635,190185.140625,227652.28125,181681.953125,170912.5,192827.75,184583.546875,169211.421875,138466.296875,171839.4375,217067.03125,215150.6875,213572.609375,167515.09375,190906.359375,205934.546875,189350.734375,156914.734375,169621.21875,159711.328125,151401.84375,60696.8125,100050.53125,200948.734375,153936.1875,172859.0625,126538.3984375,170804.71875,184362.5625,105754.875,172092.796875,208662.515625,181964.984375,178860.046875,192014.5,132467.53125,169968.53125,173670.859375,173534.765625,196708.875,125311.0234375,184692.46875,174958.171875,190280.71875
161220.125,120425.015625,152830.75,157695.15625,167345.84375,178155.5,197177.046875,189264,184852.390625,207867.03125,202683.515625,215690.640625,185461.234375,141561.28125,182864.5625,233596.15625,217889.875,200648.453125,232218.984375,163497.515625,214553.921875,225610.890625,203060.46875,173300.71875,167354.234375,169409.859375,177232.265625,57084.5625,114928.5703125,85434.3515625,244066.375,178958.28125,207079.140625,101933.078125,213836.25,205030.234375,173612.640625,159899.875,175932.15625,152125.3125,186703.015625,175963.046875,206408.03125,173479.734375,176781.28125,173889.203125,180392.984375,171721.59375,170973.0625,212981.5,162632.953125,113924.3203125,169228.9375,187901.5625,199723.890625,159642.140625,188887.34375,189232.9375,225970.4375,181488.0625,170228.28125,192488.4375,183894.484375,169145.84375,137372.796875,170886.015625,216684.59375,215143.515625,212468.328125,167629.328125,190519.4375,206005.859375,189893.390625,156742.578125,168185.59375,160854.046875,151916.171875,59786.43359375,98073.03125,200246.671875,153921.171875,173038.59375,125140.109375,169206.265625,184439.3125,105662.4140625,171559.125,208209.78125,180733.609375,177458.609375,190575.953125,132111.984375,169540.65625,173977.375,173199.8125,195842.578125,122803.3203125,183256.640625,174131.625,188874.53125
161201.828125,121223.90625,151448.828125,157406.84375,168521.671875,178493.390625,196418.84375,188417.75,184478.328125,205649.953125,199994.359375,213657.28125,184273.953125,141054.640625,182155.46875,232653.390625,216888.515625,200080,231304.28125,162771.265625,213536.265625,222297.515625,201380.78125,172449.328125,166877.484375,168648.4375,176965.015625,56759.82421875,114944.125,85016.9609375,242899.234375,178235.015625,205694.578125,101165.1796875,212202.671875,204448.96875,172518.015625,159113.90625,175643.6875,149977.640625,186155.90625,175539.578125,205241.25,172623.65625,175434.453125,172628.0625,178402.734375,171851.65625,171151.234375,211851.921875,162204.96875,113287.734375,168640.046875,187444.40625,199548.15625,159366.671875,188429.65625,189396.453125,225909.234375,181187.21875,168224.734375,189915.109375,182899.171875,167774.09375,137136.671875,170460.140625,216305.140625,214707.359375,212713.28125,166848.640625,190582.375,203684.3125,189102.359375,156869.734375,167757.328125,160470.078125,151572.28125,59592.640625,98048.3671875,200134.046875,152978.8125,172159.578125,124639.6171875,167176.359375,183430.546875,104465.28125,171316.765625,207256.015625,179294.703125,176862.09375,190518.40625,131577.296875,169076.421875,172203.15625,171299.5625,196211.03125,123709.6171875,181950.375,173470.15625,187949.234375
159428.1875,119337.59375,151288.265625,157579.390625,167186.28125,179157.703125,197193.921875,188237.453125,184087.4375,207292.25,201983.9375,214875.734375,183761.703125,140194.59375,182356.15625,232872.671875,217138.375,199859.984375,231855.578125,162954.8125,213711.375,226174.3125,202418.046875,171910.515625,166358.171875,167461.25,176400.5,57086.390625,115306.4296875,84992.921875,242880.46875,177637.90625,204885.03125,101017.15625,212182.21875,205109.1875,172337.890625,159030.28125,175534.359375,150580.875,185334.5,175351.796875,205249.6875,172400.46875,174887.953125,173804.796875,178285.421875,172328.25,172084.125,212627.125,161746.28125,114506.296875,168923.75,188376.875,200322.296875,159213.6875,187981.171875,189168.828125,226466.171875,181001.453125,170440.4375,192613.015625,184080.515625,167900.65625,137751.59375,170972.09375,215715.0625,214801.5625,213080.84375,166728.390625,190661.875,206211.46875,189133.859375,156530.34375,167222.453125,160067.703125,151615.453125,59961.9375,98150.59375,200087.390625,152625.890625,172061.875,125387.59375,167330.4375,183090.78125,104580.5390625,170950.203125,207632.03125,180004.484375,176888.203125,190425.75,131611.4375,169030.890625,174141.625,172218.78125,196067.765625,123116.53125,183045.25,173779.515625,188796.015625
159518.921875,119748.5546875,150950.578125,156969.484375,167251.59375,177214.203125,195761.21875,188185.859375,184612.96875,206088.671875,202592.359375,214634.046875,184889.90625,139822.078125,181763.734375,232417.609375,217624.5,200113.15625,231757.265625,162967.96875,213972.359375,222967.6875,201477.484375,173317.15625,167282.703125,168801.5625,177656.9375,55874.79296875,113935.15625,84463.90625,242249.078125,178087.015625,206021.0625,101170.3984375,212355.25,204595.125,173128.75,159310.5625,175864.546875,151197.84375,184861.359375,174235.09375,204508.578125,173437.15625,175649.15625,171981.09375,178994.328125,170763.921875,170316.125,210944.078125,161809.171875,113954.171875,168541.78125,187852.015625,198793.75,158248.953125,189143.265625,189670.265625,226488.734375,181251.65625,169893.921875,192159.921875,183538.640625,169299.15625,136664.609375,170634.984375,215305.234375,215768.796875,211793.453125,167750.859375,190792.75,204587.671875,189983.90625,156844.046875,166608.6875,159830.984375,152160.859375,59123.42578125,97431.3984375,200104.796875,153149.46875,172923.875,124394.390625,165878.65625,183525.65625,104354.546875,171635.015625,208039.953125,179256.953125,177237.359375,190611.21875,131809.359375,169604.03125,172378.953125,172564.875,195560.46875,122673.421875,182405.203125,173464.734375,188364.90625
161047.453125,119788.46875,151586.28125,157616.25,168188.96875,179675.796875,196991.875,188268.25,184113.71875,206956.890625,200731.890625,213914.625,184480.984375,140310.359375,182186.46875,232563.9375,216688.875,199777.203125,231119.53125,162632.875,213188.203125,224757.4375,201454.625,171956.09375,166814.984375,168246.34375,176197.59375,56949.74609375,115540.5625,85038.09375,242268.09375,177568.796875,205412.828125,101190.390625,211673,204377.03125,172391.3125,158987.53125,175369.65625,150036.671875,185756.765625,175579.1875,204807.984375,172461.40625,174859.9375,172198.109375,178347.5,171435.8125,172203.640625,212359.859375,162853.765625,114731.53125,169558.25,189139.609375,200387.859375,159496.984375,188695.796875,189465.640625,226560.921875,181031.203125,170246.09375,191855.96875,183823.703125,168372.625,137485.640625,170659.25,215958.21875,214358.421875,212941,166932.015625,189976.390625,204895.359375,188300.28125,156683.109375,166724.546875,160233.375,151341.25,59902.43359375,99126.234375,199884.1875,152565.671875,172613.140625,125147.421875,166473,183334.328125,103742.8828125,170879.984375,207927.125,180005.375,177263.171875,190819.34375,131354.203125,169190.265625,172187.3125,172178.703125,195434.609375,124775.515625,182890.140625,174033.25,188789.734375
159480.25,118730.203125,151301.484375,157027.40625,167330.015625,177960.96875,196543.25,187731.53125,183992.859375,207207.296875,203925.28125,215376.578125,184455,139929.140625,182033.578125,231249,216898.8125,199375.296875,231073.03125,162391.25,213152.125,225539.296875,202271.40625,172235.765625,166747.3125,167983.546875,177707.875,57245.15625,113509.46875,84732.125,242458.359375,177357.609375,205491.09375,100779.921875,210820.78125,204098.890625,173206.484375,159192.703125,175396,151042.859375,185039.015625,174538.265625,205297.171875,172955.296875,175261.65625,173699.1875,178919.96875,171618.40625,170998.40625,211757.796875,162340.703125,114153.25,168904.625,187853.03125,199580.703125,159160.953125,188389.953125,189057.75,225874.90625,180487.53125,170767.296875,192960.078125,184088.828125,169130.0625,137311.46875,170648.46875,214509.609375,215036.515625,211498.21875,166845.03125,189983.515625,205671.0625,188919.28125,156517.1875,166254.1875,159496.90625,151625.390625,59720.359375,97474.78125,199794.546875,152671.859375,172196.265625,125162.3671875,166206.640625,183434.765625,104352.53125,171059.421875,207301.171875,180744.328125,177179.734375,190900.90625,131806.140625,168935.9375,173970.78125,172674.84375,194640.4375,122682.265625,183296.203125,173564.15625,188820.359375
159807.3125,119622.6484375,150530.265625,156533.265625,167662.609375,177028.859375,194745.734375,187796.65625,184142.53125,204790.640625,199864.359375,212929.234375,184510.234375,139088.734375,181053.6875,230353.828125,215875.515625,199264.796875,230565.484375,162348.59375,212247.421875,222398.390625,200750.234375,172150.109375,167296.609375,167897.078125,176832.078125,55923.390625,113484.9296875,84709.3359375,241450.203125,177370.5,204696.578125,100356.359375,210099.875,203304.765625,172965.40625,158820.625,175040.546875,149607.328125,185192.703125,174265.546875,204440.421875,172511.609375,174873.359375,170789.34375,177541.625,170580.09375,169615.71875,210529.453125,161336.84375,113947.859375,168625.90625,187175.625,198326.28125,158143.375,188793.34375,189012.625,225788.234375,180613.28125,168605.578125,189980.25,181707.5625,168447.640625,136436.8125,170171.265625,213632.5,214219.59375,210754.484375,166865.46875,189080.8125,202942.265625,188458.53125,156616.015625,166294.96875,160083.59375,151420.875,59207.8671875,97864.03125,199573.5,152485.640625,171962.171875,124583.90625,165725.78125,183341.40625,103134.2734375,171199.0625,206831.328125,179316.328125,176936.140625,190341.515625,131137.953125,168952.734375,171265.96875,170274.109375,194530,123725.6484375,182041.09375,172891.1875,187677.703125
